"setting.idx","method","Dose 1","Dose 2","Dose 3","Dose 4","Dose 5","EN","EN.Overdose","DLT_pts","duration"
185,"ours3.total",7.65,9.84,9.49,4.61,1.31,32.9,5.92,5.75,13.59
185,"titeet",5.7,8.4,10.8,4,1.1,30,5.1,5.5,13.18
185,"tite12",4.8,5.5,7.6,5.3,2.8,26,8.1,5.4,11.53
185,"bfet",5.8,8.25,9.95,5.65,1.95,31.6,7.6,6.07,12.7
174,"ours0.s1",5.82,7.48,9.02,11.75,8.55,42.62,-1,0,38.57
174,"ours0.s2",0,0,0.04,0.44,0.78,1.26,-1,0,1.37
174,"ours0.total",5.82,7.48,9.06,12.19,9.33,43.89,-1,4.12,39.94
174,"bf.s1",4.6,7.19,9.67,12.02,8.43,41.91,-1,0,38.67
174,"bf.s2",0,0,0,0,0,0,-1,0,0
174,"bf.total",4.6,7.19,9.67,12.02,8.43,41.91,-1,4.15,38.67
174,"ours1.s1",5.74,7.21,8.51,10.97,8.73,41.16,-1,0,31.17
174,"ours1.s2",0.02,0.11,0.35,0.83,0.96,2.27,-1,0,2.43
174,"ours1.total",5.76,7.32,8.86,11.8,9.69,43.43,-1,4.03,33.6
174,"ours2.s1",5.77,7.37,8.75,11.11,8.61,41.62,-1,0,31.85
174,"ours2.s2",0.02,0.06,0.25,0.77,0.97,2.07,-1,0,2.25
174,"ours2.total",5.79,7.43,9,11.88,9.58,43.68,-1,4.04,34.1
174,"ours3.s1",5.72,7.36,8.66,11.03,8.66,41.44,-1,0,31.83
174,"ours3.s2",0,0,0,0,0,0,-1,0,0
174,"ours3.total",5.72,7.36,8.66,11.03,8.66,41.44,-1,4.06,31.83
174,"titeet",3.5,4.3,5.5,10,6.7,30,-1,3.1,29.96
174,"tite12",3.4,3.9,4.9,8.6,6.2,27,-1,2.8,27.1
174,"bfet",4.18,5.64,7.05,10.08,9.49,36.44,-1,3.78,29.3
222,"ours0.s1",9.96,13.15,9.54,3.61,0.83,37.09,4.44,0,23.47
222,"ours0.s2",0,0.02,0.27,0.26,0.07,0.63,0.33,0,0.46
222,"ours0.total",9.96,13.17,9.82,3.88,0.9,37.72,4.77,6.41,23.93
222,"bf.s1",9.07,13.23,9.83,3.84,0.77,36.74,4.62,0,23.53
222,"bf.s2",0,0,0,0,0,0,0,0,0
222,"bf.total",9.07,13.23,9.83,3.84,0.77,36.74,4.62,6.51,23.53
222,"ours1.s1",9.66,12.66,9.29,3.85,0.95,36.41,4.81,0,18.78
222,"ours1.s2",0.08,0.14,0.41,0.36,0.12,1.13,0.49,0,0.82
222,"ours1.total",9.74,12.8,9.7,4.22,1.07,37.54,5.29,6.41,19.6
222,"ours2.s1",9.7,12.72,9.37,3.73,0.87,36.39,4.6,0,19.11
222,"ours2.s2",0.07,0.11,0.41,0.35,0.07,1,0.42,0,0.75
222,"ours2.total",9.77,12.83,9.77,4.08,0.94,37.39,5.02,6.36,19.86
222,"ours3.s1",9.64,12.75,9.39,3.82,0.89,36.49,4.71,0,19.17
222,"ours3.s2",0,0,0,0,0,0,0,0,0
222,"ours3.total",9.64,12.75,9.39,3.82,0.89,36.49,4.71,6.4,19.17
222,"titeet",6.6,12.3,7.4,2.9,0.7,29.9,3.6,5.3,17.69
222,"tite12",4.9,7.3,6.2,4.4,2.3,25.1,6.7,5.5,15.83
222,"bfet",7.33,11.22,8.99,4.11,1.22,32.88,5.33,5.95,16.1
99,"ours0.s1",7.11,10.3,10,6.69,2.97,37.08,2.97,0,21.5
99,"ours0.s2",0.47,0.82,0.87,0.63,0.18,2.97,0.18,0,2.07
99,"ours0.total",7.59,11.12,10.87,7.32,3.16,40.05,3.16,5.27,23.57
99,"bf.s1",5.6,9.76,10.73,7.29,2.99,36.37,2.99,0,21.49
99,"bf.s2",0,0,0,0,0,0,0,0,0
99,"bf.total",5.6,9.76,10.73,7.29,2.99,36.37,2.99,5.46,21.49
99,"ours1.s1",5.62,8.24,9.14,6.57,3.16,32.72,3.16,0,17.75
99,"ours1.s2",1.86,2.59,1.63,0.91,0.25,7.25,0.25,0,4.48
99,"ours1.total",7.48,10.83,10.77,7.48,3.41,39.96,3.41,4.96,22.22
99,"ours2.s1",5.87,8.56,9.31,6.4,3.01,33.16,3.01,0,18.15
99,"ours2.s2",1.6,2.41,1.51,0.93,0.23,6.67,0.23,0,4.15
99,"ours2.total",7.47,10.97,10.82,7.34,3.24,39.84,3.24,5,22.3
99,"ours3.s1",5.79,8.5,9.15,6.53,3.19,33.16,3.19,0,18.12
99,"ours3.s2",0,0,0,0,0,0,0,0,0
99,"ours3.total",5.79,8.5,9.15,6.53,3.19,33.16,3.19,4.96,18.12
99,"titeet",4.3,11,8.7,4.4,1.5,29.9,1.5,4,17.6
99,"tite12",4.2,6.9,6.2,5,2.8,25.1,2.8,3.8,14.72
99,"bfet",5.55,9.12,10.34,7.67,4.33,37.02,4.33,5.89,20.1
103,"ours0.s1",6.17,8.12,11.66,9.42,3.76,39.13,3.76,0,29.6
103,"ours0.s2",0.01,0.03,0.38,0.76,0.3,1.46,0.3,0,1.33
103,"ours0.total",6.18,8.14,12.04,10.18,4.05,40.59,4.05,5.42,30.93
103,"bf.s1",4.89,7.78,11.7,9.84,3.65,37.85,3.65,0,29.57
103,"bf.s2",0,0,0,0,0,0,0,0,0
103,"bf.total",4.89,7.78,11.7,9.84,3.65,37.85,3.65,5.46,29.57
103,"ours1.s1",5.82,7.28,10.64,8.82,3.88,36.44,3.88,0,23.89
103,"ours1.s2",0.17,0.52,1.13,1.21,0.45,3.48,0.45,0,2.92
103,"ours1.total",5.99,7.8,11.77,10.04,4.33,39.93,4.33,5.13,26.81
103,"ours2.s1",5.9,7.41,10.77,8.89,3.89,36.86,3.89,0,24.51
103,"ours2.s2",0.12,0.42,1.06,1.21,0.39,3.2,0.39,0,2.72
103,"ours2.total",6.02,7.83,11.82,10.1,4.27,40.05,4.27,5.17,27.23
103,"ours3.s1",5.8,7.38,10.78,8.9,3.89,36.75,3.89,0,24.32
103,"ours3.s2",0,0,0,0,0,0,0,0,0
103,"ours3.total",5.8,7.38,10.78,8.9,3.89,36.75,3.89,5.18,24.32
103,"titeet",3.9,5.1,10.9,7.2,2.8,29.9,2.8,4.3,22.65
103,"tite12",3.7,4.2,7.7,6.8,4,26.4,4,4.3,20.02
103,"bfet",4.29,5.86,10.07,9.32,4.91,34.45,4.91,5.29,22.9
192,"ours0.s1",9.94,13.05,9.57,3.75,0.8,37.11,4.55,0,23.46
192,"ours0.s2",0,0.02,0.27,0.25,0.07,0.61,0.31,0,0.44
192,"ours0.total",9.94,13.08,9.84,4,0.87,37.72,4.86,6.44,23.9
192,"bf.s1",9.07,13.24,9.83,3.85,0.78,36.76,4.63,0,23.48
192,"bf.s2",0,0,0,0,0,0,0,0,0
192,"bf.total",9.07,13.24,9.83,3.85,0.78,36.76,4.63,6.51,23.48
192,"ours1.s1",9.74,12.72,9.49,3.76,0.86,36.57,4.61,0,18.78
192,"ours1.s2",0.07,0.14,0.43,0.36,0.07,1.07,0.43,0,0.8
192,"ours1.total",9.82,12.86,9.91,4.11,0.93,37.64,5.05,6.42,19.58
192,"ours2.s1",9.74,12.72,9.41,3.82,0.9,36.59,4.72,0,19.16
192,"ours2.s2",0.05,0.09,0.44,0.35,0.08,1.01,0.43,0,0.75
192,"ours2.total",9.79,12.82,9.85,4.17,0.97,37.59,5.14,6.39,19.91
192,"ours3.s1",9.64,12.77,9.39,3.85,0.88,36.53,4.73,0,19.17
192,"ours3.s2",0,0,0,0,0,0,0,0,0
192,"ours3.total",9.64,12.77,9.39,3.85,0.88,36.53,4.73,6.42,19.17
192,"titeet",6.6,12.6,7.3,2.7,0.7,29.9,3.4,5.3,17.28
192,"tite12",4.9,7.3,6.2,4.5,2.3,25.2,6.8,5.4,15.35
192,"bfet",7.33,11.27,9.02,4.11,1.23,32.96,5.34,5.97,16
215,"ours0.s1",8.31,11.04,10.44,4.74,1.03,35.56,5.77,0,22.36
215,"ours0.s2",0,0.03,0.39,0.44,0.11,0.97,0.54,0,0.71
215,"ours0.total",8.32,11.07,10.83,5.18,1.13,36.52,6.31,6.08,23.07
215,"bf.s1",7.54,11.31,10.38,4.86,1.06,35.15,5.92,0,22.38
215,"bf.s2",0,0,0,0,0,0,0,0,0
215,"bf.total",7.54,11.31,10.38,4.86,1.06,35.15,5.92,6.14,22.38
215,"ours1.s1",7.88,9.9,9.48,4.58,1.23,33.08,5.82,0,15.29
215,"ours1.s2",0.45,0.7,0.94,0.67,0.16,2.92,0.83,0,1.98
215,"ours1.total",8.33,10.6,10.42,5.25,1.39,36,6.64,5.74,17.27
215,"ours2.s1",7.89,10.02,9.64,4.53,1.16,33.24,5.7,0,15.51
215,"ours2.s2",0.35,0.65,0.85,0.65,0.11,2.61,0.76,0,1.81
215,"ours2.total",8.24,10.67,10.49,5.18,1.28,35.85,6.46,5.77,17.32
215,"ours3.s1",7.91,10.08,9.58,4.61,1.19,33.38,5.81,0,15.53
215,"ours3.s2",0,0,0,0,0,0,0,0,0
215,"ours3.total",7.91,10.08,9.58,4.61,1.19,33.38,5.81,5.78,15.53
215,"titeet",5.7,8.4,10.8,4,1,29.9,5,5.5,17.46
215,"tite12",4.9,5.6,7.6,5.3,2.8,26.2,8.1,5.6,15.81
215,"bfet",5.83,8.19,9.88,5.69,1.96,31.56,7.65,6.06,13.7
123,"ours0.s1",6.07,7.95,11.16,9.1,3.81,38.09,3.81,0,28.24
123,"ours0.s2",0.02,0.07,0.51,0.88,0.33,1.81,0.33,0,1.64
123,"ours0.total",6.09,8.02,11.66,9.99,4.14,39.9,4.14,5.31,29.88
123,"bf.s1",4.81,7.61,11.2,9.49,3.7,36.81,3.7,0,28.18
123,"bf.s2",0,0,0,0,0,0,0,0,0
123,"bf.total",4.81,7.61,11.2,9.49,3.7,36.81,3.7,5.34,28.18
123,"ours1.s1",5.27,6.29,9.08,8.4,3.91,32.95,3.91,0,19.95
123,"ours1.s2",0.64,1.59,2.25,1.41,0.36,6.26,0.36,0,4.73
123,"ours1.total",5.91,7.88,11.33,9.81,4.28,39.21,4.28,4.87,24.69
123,"ours2.s1",5.32,6.43,9.38,8.43,3.77,33.33,3.77,0,20.37
123,"ours2.s2",0.55,1.27,2.02,1.38,0.38,5.6,0.38,0,4.32
123,"ours2.total",5.87,7.7,11.4,9.8,4.15,38.93,4.15,4.86,24.69
123,"ours3.s1",5.34,6.39,9.3,8.43,3.89,33.35,3.89,0,20.34
123,"ours3.s2",0,0,0,0,0,0,0,0,0
123,"ours3.total",5.34,6.39,9.3,8.43,3.89,33.35,3.89,4.83,20.34
123,"titeet",4,5.2,11.1,7.2,2.5,30,2.5,4.2,22.38
123,"tite12",3.7,4.3,7.8,6.8,3.9,26.5,3.9,4.2,19.76
123,"bfet",4.23,5.84,9.63,9.27,5.29,34.26,5.29,5.49,20.1
113,"ours0.s1",6.26,8.34,12.23,9.92,3.6,40.34,3.6,0,37.64
113,"ours0.s2",0,0.01,0.19,0.66,0.32,1.18,0.32,0,1.3
113,"ours0.total",6.26,8.34,12.42,10.58,3.92,41.52,3.92,5.59,38.94
113,"bf.s1",5.08,8.04,12.26,10.22,3.63,39.24,3.63,0,37.67
113,"bf.s2",0,0,0,0,0,0,0,0,0
113,"bf.total",5.08,8.04,12.26,10.22,3.63,39.24,3.63,5.6,37.67
113,"ours1.s1",6.14,8.01,11.71,9.56,3.91,39.33,3.91,0,30.24
113,"ours1.s2",0.02,0.13,0.45,0.94,0.4,1.94,0.4,0,2.06
113,"ours1.total",6.16,8.14,12.15,10.5,4.3,41.26,4.3,5.52,32.29
113,"ours2.s1",6.14,8.07,11.84,9.46,3.84,39.36,3.84,0,30.86
113,"ours2.s2",0.01,0.09,0.4,0.96,0.42,1.88,0.42,0,1.99
113,"ours2.total",6.15,8.16,12.25,10.42,4.26,41.23,4.26,5.5,32.85
113,"ours3.s1",6.09,7.97,11.85,9.52,3.89,39.32,3.89,0,30.81
113,"ours3.s2",0,0,0,0,0,0,0,0,0
113,"ours3.total",6.09,7.97,11.85,9.52,3.89,39.32,3.89,5.48,30.81
113,"titeet",4,5.2,10.9,7.2,2.7,30,2.7,4.2,28.11
113,"tite12",3.6,4.2,7.7,6.9,4,26.4,4,4.3,25.18
113,"bfet",4.46,6.16,10.64,9.68,4.54,35.48,4.54,5.32,27.8
144,"ours0.s1",5.77,7.52,8.95,11.69,8.5,42.44,-1,0,38.46
144,"ours0.s2",0,0,0.04,0.43,0.82,1.29,-1,0,1.4
144,"ours0.total",5.77,7.53,9,12.13,9.31,43.74,-1,4.08,39.86
144,"bf.s1",4.6,7.19,9.68,12.01,8.42,41.9,-1,0,38.6
144,"bf.s2",0,0,0,0,0,0,-1,0,0
144,"bf.total",4.6,7.19,9.68,12.01,8.42,41.9,-1,4.15,38.6
144,"ours1.s1",5.67,7.36,8.53,10.95,8.68,41.19,-1,0,31.11
144,"ours1.s2",0.02,0.1,0.32,0.8,0.98,2.22,-1,0,2.44
144,"ours1.total",5.69,7.46,8.85,11.75,9.66,43.41,-1,4.04,33.54
144,"ours2.s1",5.76,7.37,8.76,11.05,8.61,41.55,-1,0,31.79
144,"ours2.s2",0.01,0.06,0.22,0.79,0.97,2.05,-1,0,2.23
144,"ours2.total",5.78,7.43,8.97,11.84,9.58,43.6,-1,4.03,34.02
144,"ours3.s1",5.71,7.31,8.68,11.05,8.68,41.43,-1,0,31.82
144,"ours3.s2",0,0,0,0,0,0,-1,0,0
144,"ours3.total",5.71,7.31,8.68,11.05,8.68,41.43,-1,4.06,31.82
144,"titeet",3.5,4.3,5.5,10,6.7,30,-1,3.1,29.78
144,"tite12",3.4,3.9,4.8,8.7,6.2,27,-1,2.8,26.64
144,"bfet",4.14,5.59,7.01,10.1,9.5,36.34,-1,3.78,29.2
133,"ours0.s1",6.12,8.19,11.61,9.41,3.71,39.05,3.71,0,29.75
133,"ours0.s2",0.01,0.03,0.35,0.73,0.33,1.46,0.33,0,1.32
133,"ours0.total",6.13,8.23,11.96,10.15,4.04,40.5,4.04,5.42,31.06
133,"bf.s1",4.89,7.79,11.71,9.84,3.64,37.87,3.64,0,29.62
133,"bf.s2",0,0,0,0,0,0,0,0,0
133,"bf.total",4.89,7.79,11.71,9.84,3.64,37.87,3.64,5.46,29.62
133,"ours1.s1",5.81,7.37,10.6,8.71,3.85,36.35,3.85,0,23.85
133,"ours1.s2",0.19,0.55,1.12,1.27,0.37,3.51,0.37,0,2.91
133,"ours1.total",6.01,7.93,11.72,9.98,4.23,39.85,4.23,5.17,26.76
133,"ours2.s1",5.92,7.41,10.64,8.84,3.91,36.71,3.91,0,24.48
133,"ours2.s2",0.15,0.46,1.05,1.21,0.39,3.26,0.39,0,2.76
133,"ours2.total",6.06,7.87,11.69,10.05,4.3,39.97,4.3,5.16,27.25
133,"ours3.s1",5.83,7.4,10.76,8.9,3.86,36.74,3.86,0,24.32
133,"ours3.s2",0,0,0,0,0,0,0,0,0
133,"ours3.total",5.83,7.4,10.76,8.9,3.86,36.74,3.86,5.18,24.32
133,"titeet",3.9,5.1,11,7.3,2.7,30,2.7,4.3,23.04
133,"tite12",3.7,4.3,7.7,6.8,4,26.5,4,4.3,20.53
133,"bfet",4.33,5.87,10.09,9.34,4.93,34.56,4.93,5.3,23.1
173,"ours0.s1",6.25,8.33,12.14,9.9,3.66,40.28,3.66,0,37.78
173,"ours0.s2",0,0.01,0.22,0.68,0.32,1.22,0.32,0,1.32
173,"ours0.total",6.25,8.33,12.36,10.58,3.98,41.5,3.98,5.58,39.1
173,"bf.s1",5.08,8.04,12.27,10.22,3.63,39.24,3.63,0,37.76
173,"bf.s2",0,0,0,0,0,0,0,0,0
173,"bf.total",5.08,8.04,12.27,10.22,3.63,39.24,3.63,5.6,37.76
173,"ours1.s1",6.09,7.91,11.78,9.48,3.86,39.13,3.86,0,30.28
173,"ours1.s2",0.03,0.13,0.5,0.96,0.41,2.03,0.41,0,2.21
173,"ours1.total",6.12,8.04,12.29,10.44,4.27,41.16,4.27,5.49,32.48
173,"ours2.s1",6.17,8.06,11.85,9.53,3.87,39.48,3.87,0,30.86
173,"ours2.s2",0.02,0.1,0.4,0.93,0.41,1.85,0.41,0,1.98
173,"ours2.total",6.18,8.16,12.25,10.46,4.27,41.33,4.27,5.49,32.83
173,"ours3.s1",6.1,7.99,11.8,9.52,3.88,39.29,3.88,0,30.83
173,"ours3.s2",0,0,0,0,0,0,0,0,0
173,"ours3.total",6.1,7.99,11.8,9.52,3.88,39.29,3.88,5.47,30.83
173,"titeet",4,5.3,11,7.1,2.6,30,2.6,4.2,28.55
173,"tite12",3.7,4.3,7.7,6.8,4.1,26.6,4.1,4.3,26.06
173,"bfet",4.53,6.21,10.63,9.66,4.55,35.57,4.55,5.31,27.9
130,"ours0.s1",8.4,11.08,9.96,7.38,4.7,41.52,-1,0,27.79
130,"ours0.s2",0.07,0.19,0.52,0.77,0.45,1.99,-1,0,1.8
130,"ours0.total",8.47,11.27,10.48,8.15,5.14,43.51,-1,5.25,29.58
130,"bf.s1",7.05,10.59,10.66,7.99,4.55,40.84,-1,0,27.87
130,"bf.s2",0,0,0,0,0,0,-1,0,0
130,"bf.total",7.05,10.59,10.66,7.99,4.55,40.84,-1,5.36,27.87
130,"ours1.s1",6.34,8.14,7.81,6.14,4.66,33.1,-1,0,19.42
130,"ours1.s2",1.16,2.27,2.03,1.52,0.44,7.43,-1,0,5.41
130,"ours1.total",7.51,10.41,9.84,7.66,5.1,40.53,-1,4.42,24.83
130,"ours2.s1",6.47,8.39,7.97,6.15,4.76,33.73,-1,0,19.94
130,"ours2.s2",0.95,2.08,1.87,1.56,0.49,6.94,-1,0,5.15
130,"ours2.total",7.42,10.46,9.84,7.71,5.24,40.67,-1,4.41,25.09
130,"ours3.s1",6.45,8.44,7.93,6.21,4.75,33.78,-1,0,19.92
130,"ours3.s2",0,0,0,0,0,0,-1,0,0
130,"ours3.total",6.45,8.44,7.93,6.21,4.75,33.78,-1,4.43,19.92
130,"titeet",5.1,11.4,7.5,4.1,1.8,29.9,-1,3.5,21.33
130,"tite12",4,6.6,6,5.2,3.5,25.3,-1,3.4,18.33
130,"bfet",5.87,8.69,9.03,7.28,6.32,37.2,-1,5.09,21
232,"ours0.s1",10.16,13.61,9.74,3.58,0.73,37.82,4.31,0,30.88
232,"ours0.s2",0,0.02,0.23,0.21,0.06,0.52,0.27,0,0.48
232,"ours0.total",10.16,13.63,9.97,3.8,0.79,38.34,4.58,6.51,31.36
232,"bf.s1",9.18,13.59,10.26,4.03,0.77,37.83,4.8,0,31.02
232,"bf.s2",0,0,0,0,0,0,0,0,0
232,"bf.total",9.18,13.59,10.26,4.03,0.77,37.83,4.8,6.68,31.02
232,"ours1.s1",10.03,13.45,10.02,3.81,0.77,38.07,4.57,0,24.64
232,"ours1.s2",0.01,0.03,0.29,0.33,0.1,0.75,0.43,0,0.65
232,"ours1.total",10.04,13.48,10.3,4.14,0.87,38.83,5,6.66,25.29
232,"ours2.s1",10.15,13.33,10,3.79,0.76,38.02,4.54,0,25.06
232,"ours2.s2",0,0.03,0.32,0.32,0.08,0.76,0.4,0,0.67
232,"ours2.total",10.15,13.37,10.32,4.11,0.84,38.78,4.95,6.64,25.73
232,"ours3.s1",9.92,13.33,10.01,3.93,0.85,38.05,4.78,0,25.15
232,"ours3.s2",0,0,0,0,0,0,0,0,0
232,"ours3.total",9.92,13.33,10.01,3.93,0.85,38.05,4.78,6.64,25.15
232,"titeet",6.8,12.6,7.3,2.6,0.6,29.9,3.2,5.2,22.25
232,"tite12",4.8,7.3,6.2,4.6,2.4,25.3,7,5.4,20.64
232,"bfet",7.85,12.09,9.22,4.02,1.08,34.26,5.1,5.96,20.4
128,"ours0.s1",11.31,10.9,9.01,5.58,2.3,39.1,2.3,0,26.46
128,"ours0.s2",0.1,0.24,0.43,0.47,0.18,1.42,0.18,0,1.32
128,"ours0.total",11.41,11.14,9.44,6.05,2.48,40.52,2.48,6.06,27.78
128,"bf.s1",10.09,11.35,9.76,5.95,2.31,39.45,2.31,0,26.57
128,"bf.s2",0,0,0,0,0,0,0,0,0
128,"bf.total",10.09,11.35,9.76,5.95,2.31,39.45,2.31,6.18,26.57
128,"ours1.s1",8.5,8.34,7.55,5.19,2.47,32.05,2.47,0,18.7
128,"ours1.s2",2.07,1.92,1.32,0.76,0.22,6.29,0.22,0,4.73
128,"ours1.total",10.57,10.26,8.87,5.95,2.69,38.34,2.69,5.21,23.44
128,"ours2.s1",8.87,8.51,7.61,5.2,2.43,32.62,2.43,0,19.2
128,"ours2.s2",1.86,1.79,1.29,0.77,0.17,5.87,0.17,0,4.48
128,"ours2.total",10.73,10.3,8.9,5.96,2.6,38.49,2.6,5.28,23.68
128,"ours3.s1",8.73,8.54,7.73,5.28,2.53,32.81,2.53,0,19.24
128,"ours3.s2",0,0,0,0,0,0,0,0,0
128,"ours3.total",8.73,8.54,7.73,5.28,2.53,32.81,2.53,5.28,19.24
128,"titeet",11.9,9.3,5.7,2.4,0.7,30,0.7,3.8,20.39
128,"tite12",6.5,6.2,5,4,2.2,23.9,2.2,3.9,16.87
128,"bfet",8.78,9.8,9.27,6.75,3.69,38.3,3.69,6.42,21.2
100,"ours0.s1",7.44,9.81,8.72,6.7,4.77,37.45,-1,0,21.68
100,"ours0.s2",0.31,0.8,1.11,1.02,0.47,3.71,-1,0,2.5
100,"ours0.total",7.75,10.61,9.83,7.73,5.24,41.16,-1,4.86,24.18
100,"bf.s1",6.09,8.95,9.42,7.59,4.68,36.74,-1,0,21.62
100,"bf.s2",0,0,0,0,0,0,-1,0,0
100,"bf.total",6.09,8.95,9.42,7.59,4.68,36.74,-1,4.95,21.62
100,"ours1.s1",6.14,7.95,7.62,6.1,4.65,32.45,-1,0,17.7
100,"ours1.s2",1.18,2.45,2.15,1.59,0.43,7.79,-1,0,4.74
100,"ours1.total",7.32,10.39,9.76,7.69,5.07,40.24,-1,4.36,22.45
100,"ours2.s1",6.26,8.17,7.9,6.2,4.66,33.19,-1,0,18.24
100,"ours2.s2",1.06,2.2,2.09,1.52,0.49,7.36,-1,0,4.52
100,"ours2.total",7.32,10.37,9.99,7.72,5.15,40.55,-1,4.42,22.75
100,"ours3.s1",6.22,8.16,7.79,6.15,4.79,33.1,-1,0,18.14
100,"ours3.s2",0,0,0,0,0,0,-1,0,0
100,"ours3.total",6.22,8.16,7.79,6.15,4.79,33.1,-1,4.39,18.14
100,"titeet",5.1,11.1,7.4,4.3,1.9,29.8,-1,3.6,17.52
100,"tite12",4.1,6.7,5.9,5,3.4,25.1,-1,3.3,14.63
100,"bfet",5.86,8.73,9.07,7.31,6.29,37.27,-1,5.09,20.1
160,"ours0.s1",8.73,11.52,10.61,7.66,4.48,43,-1,0,34.61
160,"ours0.s2",0.01,0.04,0.25,0.6,0.41,1.3,-1,0,1.39
160,"ours0.total",8.73,11.55,10.86,8.26,4.89,44.29,-1,5.5,36
160,"bf.s1",7.68,11.46,11.18,8.13,4.42,42.88,-1,0,34.79
160,"bf.s2",0,0,0,0,0,0,-1,0,0
160,"bf.total",7.68,11.46,11.18,8.13,4.42,42.88,-1,5.59,34.79
160,"ours1.s1",6.7,8.83,8.15,6.27,4.59,34.54,-1,0,22.1
160,"ours1.s2",0.87,1.78,1.86,1.49,0.47,6.48,-1,0,5.72
160,"ours1.total",7.58,10.61,10.01,7.77,5.06,41.02,-1,4.56,27.82
160,"ours2.s1",6.86,8.95,8.29,6.37,4.56,35.03,-1,0,22.43
160,"ours2.s2",0.77,1.73,1.73,1.34,0.5,6.07,-1,0,5.47
160,"ours2.total",7.63,10.68,10.02,7.71,5.06,41.1,-1,4.58,27.9
160,"ours3.s1",6.79,8.99,8.24,6.37,4.71,35.11,-1,0,22.46
160,"ours3.s2",0,0,0,0,0,0,-1,0,0
160,"ours3.total",6.79,8.99,8.24,6.37,4.71,35.11,-1,4.59,22.46
160,"titeet",5.1,11.5,7.5,4.1,1.8,30,-1,3.6,25.82
160,"tite12",4,6.5,6,5.2,3.6,25.3,-1,3.4,22.71
160,"bfet",5.83,8.64,8.99,7.29,6.35,37.09,-1,5.1,22
163,"ours0.s1",6.18,8.22,11.86,9.55,3.77,39.59,3.77,0,36.09
163,"ours0.s2",0,0.01,0.24,0.72,0.33,1.29,0.33,0,1.39
163,"ours0.total",6.18,8.23,12.1,10.27,4.1,40.88,4.1,5.47,37.48
163,"bf.s1",5.06,8,11.9,9.94,3.65,38.55,3.65,0,36.14
163,"bf.s2",0,0,0,0,0,0,0,0,0
163,"bf.total",5.06,8,11.9,9.94,3.65,38.55,3.65,5.5,36.14
163,"ours1.s1",6,7.42,10.77,8.83,3.91,36.92,3.91,0,26.04
163,"ours1.s2",0.13,0.46,1.03,1.24,0.4,3.27,0.4,0,3.36
163,"ours1.total",6.13,7.88,11.8,10.07,4.31,40.19,4.31,5.21,29.39
163,"ours2.s1",6.02,7.6,10.92,8.83,3.82,37.18,3.82,0,26.52
163,"ours2.s2",0.1,0.4,0.9,1.2,0.44,3.05,0.44,0,3.16
163,"ours2.total",6.12,8,11.82,10.03,4.26,40.23,4.26,5.23,29.68
163,"ours3.s1",5.96,7.57,10.89,8.96,3.81,37.18,3.81,0,26.51
163,"ours3.s2",0,0,0,0,0,0,0,0,0
163,"ours3.total",5.96,7.57,10.89,8.96,3.81,37.18,3.81,5.19,26.51
163,"titeet",4,5.2,10.9,7.2,2.6,29.9,2.6,4.2,27.77
163,"tite12",3.7,4.4,7.8,6.7,4,26.6,4,4.3,25.1
163,"bfet",4.38,5.92,10.06,9.31,4.9,34.57,4.9,5.31,24
143,"ours0.s1",6.24,8.22,12.21,9.92,3.7,40.29,3.7,0,37.71
143,"ours0.s2",0,0.01,0.19,0.66,0.28,1.13,0.28,0,1.26
143,"ours0.total",6.24,8.23,12.4,10.58,3.98,41.42,3.98,5.6,38.97
143,"bf.s1",5.08,8.04,12.26,10.22,3.63,39.24,3.63,0,37.68
143,"bf.s2",0,0,0,0,0,0,0,0,0
143,"bf.total",5.08,8.04,12.26,10.22,3.63,39.24,3.63,5.6,37.68
143,"ours1.s1",6.16,8.04,11.67,9.4,3.9,39.16,3.9,0,30.2
143,"ours1.s2",0.03,0.12,0.47,1,0.43,2.05,0.43,0,2.16
143,"ours1.total",6.18,8.16,12.15,10.39,4.33,41.22,4.33,5.48,32.37
143,"ours2.s1",6.04,8.09,11.91,9.54,3.84,39.42,3.84,0,30.91
143,"ours2.s2",0.01,0.09,0.39,0.94,0.38,1.81,0.38,0,1.96
143,"ours2.total",6.06,8.18,12.3,10.48,4.22,41.23,4.22,5.54,32.87
143,"ours3.s1",6.09,7.97,11.84,9.51,3.87,39.28,3.87,0,30.81
143,"ours3.s2",0,0,0,0,0,0,0,0,0
143,"ours3.total",6.09,7.97,11.84,9.51,3.87,39.28,3.87,5.48,30.81
143,"titeet",4,5.2,11,7.1,2.7,30,2.7,4.2,28.17
143,"tite12",3.6,4.2,7.7,6.9,4.1,26.5,4.1,4.3,25.55
143,"bfet",4.49,6.18,10.63,9.67,4.56,35.54,4.56,5.32,27.8
271,"ours0.s1",13.61,10.65,4.28,0.98,0.15,29.66,5.41,0,10.16
271,"ours0.s2",0,0.04,0.09,0.05,0.01,0.2,0.16,0,0.08
271,"ours0.total",13.61,10.69,4.37,1.03,0.17,29.86,5.57,6.63,10.24
271,"bf.s1",13.19,10.91,4.45,0.96,0.14,29.65,5.55,0,10.1
271,"bf.s2",0,0,0,0,0,0,0,0,0
271,"bf.total",13.19,10.91,4.45,0.96,0.14,29.65,5.55,6.68,10.1
271,"ours1.s1",13.23,10.59,4.47,1.14,0.19,29.62,5.8,0,8.26
